"outcome","patient_char","bin","mkt","mean","sd","l_95","u_95"
"ch_peri","mcaid_unins",1,5,0.239458238866802,0.00442160058383644,0.230791901722483,0.248124576011122
"ch_peri","mcaid_unins",1,7,0.0561101040207147,0.00869331280939973,0.0390712109142912,0.0731489971271382
"ch_peri","mcaid_unins",1,8,0.177488086424494,0.00522516954134818,0.167246754123451,0.187729418725536
"ch_peri","mcaid_unins",1,10,0.0520678594923153,0.00326182622232087,0.0456746800965664,0.0584610388880642
"ch_peri","mcaid_unins",1,11,-0.0250885964919457,0.00437993909938991,-0.03367327712675,-0.0165039158571415
"ch_peri","hispanic",0,2,0.157274849183524,0.00326890525712136,0.150867794879567,0.163681903487482
"ch_peri","hispanic",0,4,0.13722420145806,0.00357074723176197,0.130225536883806,0.144222866032313
"ch_peri","hispanic",0,5,0.167482774656941,0.0041809538998424,0.15928810501325,0.175677444300632
"ch_peri","hispanic",0,7,0.080748307753976,0.00718263856754507,0.0666703361615876,0.0948262793463643
"ch_peri","hispanic",0,8,0.21957513675278,0.00429742915722247,0.211152175604624,0.227998097900936
"ch_peri","hispanic",0,10,0.0581160039946305,0.00348097890053344,0.051293285349585,0.0649387226396761
"ch_peri","hispanic",0,11,0.00176638497548332,0.00356599868001534,-0.00522297243734675,0.00875574238831339
"ch_peri","hispanic",1,2,0.0575257458164154,0.012421619368112,0.0331793718549159,0.0818721197779149
"ch_peri","hispanic",1,4,0.251904448592568,0.0110804574727092,0.230186751946058,0.273622145239078
"ch_peri","hispanic",1,5,0.256143690839229,0.00962517362830943,0.237278350527743,0.275009031150716
"ch_peri","hispanic",1,7,0.0741104400130405,0.0261440107244083,0.0228681789932004,0.125352701032881
"ch_peri","hispanic",1,8,0.152029871574974,0.00482791874678186,0.142567150831281,0.161492592318666
"ch_peri","hispanic",1,10,0.0724480734511915,0.00447474374644708,0.0636775757081552,0.0812185711942277
"ch_peri","hispanic",1,11,-0.0431251995449593,0.016473407055435,-0.0754130773736118,-0.0108373217163067
"ch_teach","nhblack",0,2,0.159352873335389,0.00460610483716987,0.150324907854536,0.168380838816242
"ch_teach","nhblack",0,3,-0.0666052009598686,0.0062733197197475,-0.0789009076105737,-0.0543094943091635
"ch_teach","nhblack",0,5,-0.0767541335076938,0.00435317240563802,-0.0852863514227443,-0.0682219155926433
"ch_teach","nhblack",0,7,0.123411657515348,0.0121979710849055,0.0995036341889329,0.147319680841762
"ch_teach","nhblack",0,8,0.309197123169801,0.00287050638926826,0.303570930646835,0.314823315692767
"ch_teach","nhblack",0,10,0.0758162335253626,0.00299504018586636,0.0699459547610645,0.0816865122896606
"ch_teach","nhblack",0,11,-0.00992524103251594,0.0159541410172822,-0.041195357426389,0.0213448753613572
"ch_teach","nhblack",1,2,0.143659664683327,0.00484463019242825,0.134164189506168,0.153155139860487
"ch_teach","nhblack",1,3,-0.0445867227367444,0.00389631847236481,-0.0522235069425794,-0.0369499385309093
"ch_teach","nhblack",1,5,-0.0780871874022811,0.00635497379536394,-0.0905429360411944,-0.0656314387633678
"ch_teach","nhblack",1,7,0.0748719329285794,0.00765165094322645,0.0598746970798555,0.0898691687773032
"ch_teach","nhblack",1,8,0.258420862762408,0.0077311449293866,0.24326781870081,0.273573906824005
"ch_teach","nhblack",1,10,0.0520926321661854,0.00950041378798591,0.033471821141733,0.0707134431906378
"ch_teach","nhblack",1,11,0.141561779692036,0.012845993057935,0.116383633298483,0.166739926085589
"ch_teach","mcaid_unins",0,2,0.207000394322067,0.00573439259498875,0.195760984835889,0.218239803808245
